,gpu,cpu,panel_type,size,resolution,refresh_rate,touch_screen,memory_slot,hard_disk_drive,hdmi,displayport,d_sub_vga,thunderbolt,bluetooth,os_bundle,web_camera,optical_drive,fingerprint,body_material,weight,keyboard_backlit,numpad,other_detail,warranty,m2PCIe_slot,m2Combo_slot,m2SATA_slot,mem_size,mem_type,mem_onboard,ssd_size,usbtype_A,usbtype_C,prices
591,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 11,HD,0,0,Plastic,1.5,no,no,yes,2,2,0,0,4,DDR4,1,512,1,0,22990
592,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium,1.38,yes,no,no,3,1,0,0,8,DDR4,0,1000,3,1,32990
593,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,VA,14.0,1049088,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,Below HD,0,0,Aluminium,1.47,yes,no,no,3,1,0,0,4,DDR4,0,256,2,1,18990
594,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,1,2,no,1,0,0,0,Bluetooth 5.0,Windows 11,HD,0,1,Aluminium + Plastic,1.5,yes,no,yes,2,1,0,0,8,DDR4,1,512,2,1,27990
595,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 11,HD,0,0,Aluminium + Plastic,1.4,yes,no,yes,2,2,0,0,8,DDR4,1,512,3,1,24990
596,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,15.6,1049088,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 11,HD,0,0,Plastic,1.7,no,yes,yes,2,0,2,0,8,DDR4,1,512,1,0,22990
597,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,0,Aluminium + Plastic,1.6,yes,no,no,1,2,0,0,8,DDR4,0,512,1,1,27990
598,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,OLED,13.3,2073600,60,0,2,no,1,0,0,1,Bluetooth 5.0,Windows 11,HD,0,0,Aluminium,1.14,yes,yes,yes,3,1,0,0,16,LPDDR4x,1,512,1,2,32990
599,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,OLED,14.0,5184000,90,1,1,no,1,0,0,1,Bluetooth 5.0,Windows 10,HD,0,1,Aluminium + Plastic,1.4,yes,yes,yes,3,1,0,0,16,LPDDR4x,1,512,1,2,40990
600,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,0,1,no,1,0,0,1,Bluetooth 5.0,Windows 11,HD,0,0,Aluminium + Plastic,1.17,yes,yes,yes,3,1,0,0,8,LPDDR4x,1,512,1,2,30990
601,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,OLED,14.0,5184000,90,1,1,no,1,0,0,1,Bluetooth 5.0,Windows 11,HD,0,1,Aluminium,1.4,yes,yes,yes,3,1,0,0,16,LPDDR4x,1,512,1,2,38990
602,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,OLED,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 11,HD,0,0,Aluminium + Plastic,1.8,yes,yes,yes,2,2,0,0,8,DDR4,1,512,2,1,26990
603,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 4.1,Windows 11,Below HD,0,0,Aluminium,1.8,yes,yes,yes,2,1,0,0,8,DDR4,1,512,2,1,23990
604,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,15.6,1049088,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 11,HD,0,1,Plastic,1.74,no,yes,no,2,1,0,0,16,DDR4,0,512,2,1,22990
605,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 11,HD,0,0,Plastic,1.7,no,yes,yes,2,0,2,0,8,DDR4,1,512,1,0,22490
606,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,TN,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 11,HD,0,1,Plastic,1.65,yes,yes,yes,2,0,2,0,8,DDR4,0,512,1,1,23490
607,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,OLED,13.3,2073600,144,1,1,no,1,0,0,1,Bluetooth 5.0,Windows 11,HD,0,0,Aluminium + Plastic,1.3,yes,yes,yes,2,1,0,0,8,LPDDR4x,1,512,1,2,35990
608,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,OLED,13.3,2073600,60,0,2,no,1,0,0,1,Bluetooth 5.0,Windows 11,HD,0,0,Aluminium,1.14,yes,yes,yes,3,1,0,0,16,LPDDR4x,1,512,1,2,32990
609,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,15.6,2073600,60,0,2,no,1,1,0,1,Bluetooth 5.1,Windows 10,HD,0,0,Aluminium,1.65,yes,no,no,2,1,0,0,16,LPDDR4x,1,512,2,2,39990
610,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 11,HD,0,0,Plastic,2.2,no,yes,yes,2,0,1,0,8,DDR4,1,256,2,1,20990
611,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,0,1,no,1,0,0,1,Bluetooth 5.1,Windows 11,HD,0,1,Aluminium,1.37,yes,no,yes,2,1,0,0,8,LPDDR4x,1,512,2,1,26990
612,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,0,1,no,1,0,0,1,Bluetooth 5.1,Windows 11,HD,0,1,Aluminium,1.37,yes,no,yes,2,1,0,0,8,LPDDR4x,1,512,2,1,26990
613,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,OLED,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium + Plastic,1.8,yes,yes,yes,2,1,0,0,8,DDR4,1,512,2,1,26990
614,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,0,2,no,1,0,0,1,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium,1.36,yes,no,yes,3,1,0,0,8,DDR4,1,512,2,2,31990
615,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,TN,14.0,2073600,60,0,2,no,1,0,1,0,Bluetooth 5.2,DOS Operating System,HD,0,1,Aluminium Alloy,1.45,yes,no,no,3,0,2,0,8,DDR4,1,256,1,1,19990
616,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 4.1,Windows 10,Below HD,0,0,Aluminium,1.8,yes,yes,yes,2,0,1,0,8,DDR4,1,512,2,1,23990
617,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,3110400,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,1,Aluminium,1.49,yes,no,no,2,1,0,0,8,DDR4,0,512,2,1,33990
618,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,0,2,no,1,0,1,0,Bluetooth 5.2,Endless OS,HD,0,1,Aluminium Alloy,1.45,yes,no,no,3,0,1,0,8,DDR4,1,256,1,1,20890
619,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,0,2,no,1,0,0,1,Bluetooth 5.1,Windows 10,HD,0,1,Aluminium,1.4,yes,no,no,1,1,0,0,8,DDR4,1,256,0,1,22990
620,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,15.6,2073600,60,0,2,no,1,0,0,1,Bluetooth 5.1,DOS Operating System,HD,0,1,Aluminium,1.7,no,yes,no,1,0,2,0,8,DDR4,1,512,2,2,23990
621,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium,1.38,yes,no,no,3,1,0,0,8,DDR4,0,512,3,1,31990
622,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,1,2,no,1,0,0,0,Bluetooth 5.2,Windows 10,HD,0,1,Plastic,1.5,yes,no,yes,2,1,0,0,16,DDR4,0,512,2,1,29990
623,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 4.1,Windows 10,Below HD,0,0,Aluminium,1.8,yes,yes,no,2,1,0,0,8,DDR4,1,512,2,1,23990
624,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,OLED,14.0,5184000,90,1,1,no,1,0,0,1,Bluetooth 5.0,Windows 10,HD,0,1,Aluminium + Plastic,1.4,yes,yes,yes,3,1,0,0,16,LPDDR4x,1,512,1,2,38990
625,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,OLED,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium + Plastic,1.8,yes,yes,yes,2,0,0,1,8,DDR4,1,512,2,1,26990
626,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,0,1,no,1,0,0,1,Bluetooth 5.1,Windows 10,HD,0,1,Aluminium + Plastic,1.2,yes,no,yes,3,1,0,0,8,LPDDR4x,1,512,2,1,25990
627,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,13.3,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium,1.24,yes,no,yes,2,1,0,0,16,DDR4,0,512,2,1,25990
628,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,1,2,no,1,0,0,0,Bluetooth 5.2,Windows 10,HD,0,1,Plastic,1.5,yes,no,yes,2,1,0,0,16,DDR4,0,512,2,1,28990
629,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,13.0,2916000,60,1,2,no,0,0,0,1,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium Alloy,1.17,yes,no,yes,2,1,0,0,8,DDR4,1,512,0,3,38990
630,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,13.3,2073600,60,1,1,yes,0,0,0,1,Bluetooth 5.0,Windows 10,HD,0,1,Aluminium,1.27,yes,no,yes,3,1,0,0,8,LPDDR4x,1,1000,1,2,49990
631,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,13.3,2073600,60,1,1,yes,1,0,0,1,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium + Plastic,1.31,yes,no,yes,2,1,0,0,16,DDR4,1,512,2,1,33990
632,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,3110400,60,0,2,no,0,0,0,1,Bluetooth 5.2,Windows 10,HD,0,1,Aluminium,1.38,yes,no,no,2,1,0,0,8,LPDDR4x,1,512,1,2,27990
633,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,1,Plastic,1.74,no,yes,no,2,1,0,0,16,DDR4,0,512,2,1,24990
634,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,1,Aluminium,1.53,no,no,no,2,1,0,0,16,DDR4,0,512,2,0,27900
635,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,1.75,yes,yes,yes,2,1,0,0,16,DDR4,0,1000,1,1,30990
636,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,13.4,2073600,60,1,1,no,0,0,0,1,Bluetooth 5.2,Windows 10,HD,0,1,Aluminium,1.35,yes,no,no,2,0,1,0,16,LPDDR4x,1,512,1,3,45990
637,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,0,1,no,1,0,0,1,Bluetooth 5.1,Windows 10,HD,0,1,Aluminium + Plastic,1.2,yes,no,yes,2,1,0,0,8,LPDDR4x,1,512,2,1,23990
638,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,1,Aluminium,1.56,no,no,no,2,1,0,0,8,DDR4,0,512,2,0,26990
639,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,13.3,4096000,60,0,1,no,0,0,0,1,Bluetooth 5.1,Windows 10,FHD,0,0,Carbon Fiber,0.96,yes,no,yes,3,1,0,0,16,LPDDR4x,1,512,0,3,33900
640,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,Below HD,0,0,Plastic,1.7,yes,yes,no,2,1,0,0,8,DDR4,1,512,1,0,17990
641,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,TN,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,1.5,no,no,yes,2,0,1,0,8,DDR4,1,512,1,0,20490
642,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,13.3,4096000,60,0,1,no,0,0,0,1,Bluetooth 5.1,Windows 10,HD,0,0,Aluminium,1.28,yes,no,yes,2,0,1,0,8,DDR4,1,512,1,1,24990
643,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,0,1,no,1,0,0,1,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium + Plastic,1.17,yes,yes,yes,3,1,0,0,8,LPDDR4x,1,512,1,2,28990
644,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,TN,14.0,2073600,60,0,2,no,1,2,0,0,Bluetooth 5.1,Windows 10,HD,0,0,Aluminium,1.52,yes,no,no,3,1,0,0,8,DDR4,0,256,1,1,29900
645,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,TN,14.0,2073600,60,0,2,yes,1,2,0,0,Bluetooth 5.1,Windows 10,HD,0,0,Aluminium,1.52,yes,no,no,3,0,0,1,8,DDR4,0,0,1,1,31990
646,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,TN,15.6,2073600,60,0,2,yes,1,2,0,0,Bluetooth 5.1,Windows 10,HD,0,0,Aluminium,1.79,yes,no,no,3,1,0,0,8,DDR4,0,256,1,1,31900
647,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,1,Aluminium + Plastic,1.2,yes,no,yes,2,1,0,0,8,DDR4,1,512,1,1,25900
648,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,15.6,2073600,60,0,2,no,1,0,0,1,Bluetooth 5.1,Windows 10,HD,0,0,Aluminium + Plastic,1.6,yes,no,no,1,1,0,0,8,DDR4,0,512,3,1,27900
649,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,TN,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,DOS Operating System,HD,0,0,Aluminium + Plastic,1.6,no,no,no,1,0,0,1,8,DDR4,0,256,1,1,19400
650,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,0,1,no,1,2,0,1,Bluetooth 5.1,Windows 10,HD,0,1,Aluminium + Plastic,1.2,yes,no,yes,2,1,0,0,8,LPDDR4x,1,512,2,1,25990
651,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,0,1,no,1,1,0,1,Bluetooth 5.1,Windows 10,HD,0,1,Aluminium + Plastic,1.2,yes,no,yes,2,1,0,0,8,LPDDR4x,1,512,2,1,25900
652,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,13.3,2073600,60,1,1,no,1,1,0,1,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium + Plastic,1.31,yes,no,yes,3,1,0,0,16,DDR4,1,512,2,1,30900
653,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,TN,14.0,2073600,60,0,2,yes,1,1,0,0,Bluetooth 5.1,Windows 10,HD,0,0,Aluminium,1.52,yes,no,no,3,1,0,0,8,DDR4,0,256,1,1,32190
654,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,TN,14.0,2073600,60,0,2,no,1,1,0,0,Bluetooth 5.1,Ubuntu,HD,0,0,Aluminium,1.52,yes,no,no,3,1,0,0,8,DDR4,0,256,1,1,25190
655,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,0,1,no,1,1,0,1,Bluetooth 5.1,Windows 10,HD,0,1,Aluminium + Plastic,1.2,yes,no,yes,2,1,0,0,8,LPDDR4x,1,512,2,1,25900
656,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,0,2,no,1,1,0,0,Bluetooth 5.1,Windows 10,HD,0,0,Aluminium + Plastic,1.3,yes,no,no,1,1,0,0,8,DDR4,0,512,2,1,22900
657,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,TN,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,1.5,no,no,yes,2,0,1,0,8,DDR4,1,512,1,0,20400
658,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,15.6,2073600,60,0,1,no,1,0,0,1,Bluetooth 4.1,Windows 10,Below HD,0,0,Aluminium,1.8,yes,yes,no,2,1,0,0,8,DDR4,0,512,2,1,21900
659,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,TN,15.6,2073600,60,0,1,no,1,0,0,1,Bluetooth 5.0,Windows 10,HD,0,1,Aluminium,1.8,yes,no,yes,2,1,0,0,8,DDR4,1,512,2,0,24900
660,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,15.6,2073600,60,0,1,no,1,0,0,1,Bluetooth 4.1,Windows 10,Below HD,0,0,Aluminium,1.8,yes,yes,no,2,1,0,0,8,DDR4,0,512,2,1,21900
661,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,0,Aluminium + Plastic,1.3,yes,no,no,1,1,0,0,8,DDR4,0,512,2,0,22900
662,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,TN,13.3,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,FHD,0,0,Aluminium + Plastic,0.99,yes,no,no,2,0,0,1,8,LPDDR4x,1,512,2,2,32900
663,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,TN,13.3,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,FHD,0,0,Aluminium + Plastic,0.78,yes,no,no,2,1,0,0,16,LPDDR4x,1,512,2,2,37900
664,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,15.6,2073600,60,0,2,no,1,0,0,1,Bluetooth 5.1,Windows 10,HD,0,0,Aluminium + Plastic,1.6,yes,no,no,1,1,0,0,8,DDR4,0,512,3,1,27900
665,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,15.6,2073600,60,1,1,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,1,Aluminium,1.49,no,no,no,2,1,0,0,16,DDR4,0,512,2,0,27990
666,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,3110400,60,1,1,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,1,Aluminium,1.49,yes,no,no,2,1,0,0,16,DDR4,0,512,2,1,34990
667,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,13.5,2457600,60,1,1,no,0,1,0,1,Bluetooth 5.0,Windows 10,FHD,0,0,Aluminium,1.36,yes,no,no,3,1,0,0,16,LPDDR4,1,1000,1,2,49900
668,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,Below HD,0,0,Plastic,1.7,yes,yes,no,2,1,0,0,8,DDR4,0,512,1,0,17990
669,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,TN,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,1,Plastic,1.41,yes,no,yes,2,1,0,0,8,DDR4,1,512,1,1,17900
670,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,TN,14.0,1049088,60,0,1,no,1,0,1,0,Bluetooth 5.0,Linpus Linux,HD,0,0,Aluminium + Plastic,1.6,yes,no,no,2,1,0,0,8,DDR4,0,256,3,1,18900
671,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,13.4,2304000,60,1,2,no,0,0,0,1,Bluetooth 5.2,Windows 10,HD,0,1,Aluminium,1.35,yes,no,no,2,0,1,0,16,LPDDR4,0,512,1,3,46990
672,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,15.6,2073600,60,0,2,no,1,0,0,1,Bluetooth 5.1,Windows 10,HD,0,0,Aluminium,1.6,yes,no,no,1,2,0,0,8,DDR4,0,512,3,1,34900
673,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,OLED,13.3,2073600,60,0,1,no,1,0,0,1,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium,1.14,no,yes,yes,3,1,0,0,8,LPDDR4x,1,512,1,2,30900
674,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,0,Plastic,1.41,yes,no,yes,2,1,0,0,8,DDR4,1,512,1,1,21990
675,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,0,Plastic,1.65,no,no,yes,2,1,0,0,8,DDR4,0,512,1,1,21900
676,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,0,Aluminium + Plastic,1.39,yes,no,yes,2,1,0,0,8,DDR4,0,512,2,1,21900
677,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,0,1,no,1,0,0,1,Bluetooth 5.1,Windows 10,HD,0,0,Aluminium + Plastic,1.2,yes,no,yes,2,1,0,0,8,DDR4,1,512,1,1,25990
678,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,1049088,60,0,2,no,1,0,0,1,Bluetooth 5.1,Windows 10,FHD,0,0,Aluminium + Plastic,1.4,yes,no,no,1,1,0,0,8,DDR4,0,512,2,1,28400
679,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,1,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,1,Plastic,1.61,yes,no,yes,2,1,0,0,8,DDR4,0,512,2,1,23900
680,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,0,Plastic,1.41,yes,no,yes,2,1,0,0,8,DDR4,1,512,1,1,18900
681,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,0,Aluminium + Plastic,1.39,yes,no,yes,2,1,0,0,8,DDR4,0,512,2,1,21900
682,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,13.3,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.2,DOS Operating System,HD,0,1,Aluminium + Plastic,1.39,yes,no,no,3,1,0,0,8,DDR4,1,512,2,2,26900
683,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium + Plastic,1.8,yes,no,yes,2,1,0,0,8,DDR4,1,512,2,1,23900
684,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,1.69,no,yes,yes,2,1,0,0,8,DDR4,0,512,2,1,20900
685,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,OLED,13.3,2073600,60,1,1,no,1,0,0,1,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium + Plastic,1.11,yes,yes,yes,3,1,0,0,8,DDR4,1,512,1,2,28900
686,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,13.3,4096000,60,0,1,no,1,0,0,1,Bluetooth 5.0,Windows 10,HD,0,1,Aluminium,1.26,yes,no,no,1,0,1,0,16,DDR4,1,512,2,1,27755
687,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,1,Aluminium + Plastic,1.66,yes,no,no,2,1,0,0,8,DDR4,0,512,2,1,22400
688,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,13.3,4096000,60,0,1,no,0,0,0,1,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium,1.0,yes,no,yes,3,1,0,0,16,DDR4,1,512,0,3,34990
689,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,1,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium,1.57,yes,yes,yes,3,1,0,0,16,DDR4,1,512,1,2,39990
690,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,0,2,no,1,0,0,1,Bluetooth 5.1,Windows 10,HD,0,0,Aluminium + Plastic,1.3,yes,no,no,2,1,0,0,8,DDR4,0,512,3,1,24900
691,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,TN,14.0,1049088,60,0,2,no,1,0,1,0,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium + Plastic,1.6,yes,no,no,1,1,0,0,8,DDR4,0,256,3,1,17490
692,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,TN,14.0,1049088,60,0,2,yes,1,0,1,0,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium + Plastic,1.6,yes,no,no,1,1,0,0,8,DDR4,0,0,3,1,17290
693,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,1,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,1,Aluminium + Plastic,1.5,yes,no,yes,2,1,0,0,8,DDR4,1,512,2,1,23900
694,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,13.3,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium + Plastic,1.24,yes,no,yes,2,1,0,0,8,DDR4,1,512,1,1,23900
695,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium + Plastic,1.19,yes,no,yes,2,1,0,0,8,DDR4,1,512,1,1,23990
696,Intel Iris Xe Graphics G7,Intel Core i5-1135G7,IPS,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium + Plastic,1.19,yes,no,yes,2,1,0,0,8,DDR4,1,512,1,1,23990
